,Unnamed: 0,POS,Player,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,4s,6s,year,TeamName,unique,imaged_url
1515,1515,84,James Faulkner,16,9,4,57,19,11.4,57,100.0,0,0,5,2,2013,RR,jamesfaulkner,https://scores.iplt20.com/ipl/playerimages/James%20Faulkner.png
1516,1516,85,Dale Steyn,17,8,6,53,18,26.5,36,147.22,0,0,5,2,2013,SRH,dalesteyn,https://scores.iplt20.com/ipl/playerimages/Dale%20Steyn.png
1517,1517,86,Ricky Ponting,6,5,0,52,28,10.4,75,69.33,0,0,3,1,2013,MI,rickyponting,https://scores.iplt20.com/ipl/playerimages/Ricky%20Ponting.png
1518,1518,87,Tirumalasetti Suman,7,5,0,52,23,10.4,58,89.65,0,0,8,0,2013,PWI,tirumalasettisuman,https://scores.iplt20.com/ipl/playerimages/Tirumalasetti%20Suman.png
1519,1519,88,Bhuvneshwar Kumar,16,9,2,52,24,7.42,71,73.23,0,0,3,1,2013,PWI,bhuvneshwarkumar,https://scores.iplt20.com/ipl/playerimages/Bhuvneshwar%20Kumar.png
1520,1520,89,Praveen Kumar,15,7,1,47,24,7.83,39,120.51,0,0,3,3,2013,PBKS,praveenkumar,https://scores.iplt20.com/ipl/playerimages/Praveen%20Kumar.png
1521,1521,90,Albie Morkel,8,3,0,46,23,15.33,37,124.32,0,0,2,3,2013,CSK,albiemorkel,https://scores.iplt20.com/ipl/playerimages/Albie%20Morkel.png
1522,1522,91,Manpreet Gony,8,5,1,45,42,11.25,25,180.0,0,0,4,3,2013,PBKS,manpreetgony,https://scores.iplt20.com/ipl/playerimages/Manpreet%20Gony.png
1523,1523,92,Chidhambaram Gautam,3,3,1,44,30,22.0,34,129.41,0,0,4,1,2013,DC,chidhambaramgautam,https://scores.iplt20.com/ipl/playerimages/Chidhambaram%20Gautam.png
1524,1524,93,Johan Botha,6,6,0,43,23,7.16,52,82.69,0,0,5,1,2013,DC,johanbotha,https://scores.iplt20.com/ipl/playerimages/Johan%20Botha.png
1525,1525,94,Arun Karthik,12,5,2,41,19,13.66,38,107.89,0,0,3,1,2013,RCB,arunkarthik,https://scores.iplt20.com/ipl/playerimages/Arun%20Karthik.png
1526,1526,95,Kevon Cooper,14,5,1,39,26,9.75,22,177.27,0,0,4,2,2013,RR,kevoncooper,https://scores.iplt20.com/ipl/playerimages/Kevon%20Cooper.png
1527,1527,96,Mitchell Johnson,17,6,2,39,11,9.75,36,108.33,0,0,2,2,2013,MI,mitchelljohnson,https://scores.iplt20.com/ipl/playerimages/Mitchell%20Johnson.png
1528,1528,97,Ravi Rampaul,10,6,2,38,23,9.5,37,102.7,0,0,3,1,2013,RCB,ravirampaul,https://scores.iplt20.com/ipl/playerimages/Ravi%20Rampaul.png
1529,1529,98,Umesh Yadav,16,8,7,38,12,38.0,38,100.0,0,0,3,1,2013,DC,umeshyadav,https://scores.iplt20.com/ipl/playerimages/Umesh%20Yadav.png
1530,1530,99,Glenn Maxwell,3,3,1,36,23,18.0,27,133.33,0,0,1,4,2013,MI,glennmaxwell,https://scores.iplt20.com/ipl/playerimages/Glenn%20Maxwell.png
1531,1531,100,Ravichandran Ashwin,18,5,1,35,11,8.75,49,71.42,0,0,4,0,2013,CSK,ravichandranashwin,https://scores.iplt20.com/ipl/playerimages/Ravichandran%20Ashwin.png
1532,1532,101,Kane Richardson,3,2,0,34,26,17.0,36,94.44,0,0,2,1,2013,PWI,kanerichardson,https://scores.iplt20.com/ipl/playerimages/Kane%20Richardson.png
1533,1533,102,Owais Shah,2,2,0,25,24,12.5,23,108.69,0,0,2,0,2013,RR,owaisshah,https://scores.iplt20.com/ipl/playerimages/Owais%20Shah.png
1534,1534,103,Sumit Narwal,2,1,0,23,23,23.0,15,153.33,0,0,4,0,2013,KKR,sumitnarwal,https://scores.iplt20.com/ipl/playerimages/Sumit%20Narwal.png
1535,1535,104,Jeevan Mendis,3,3,0,23,12,7.66,27,85.18,0,0,0,0,2013,DC,jeevanmendis,https://scores.iplt20.com/ipl/playerimages/Jeevan%20Mendis.png
1536,1536,105,Roelof van der Merwe,3,2,0,22,14,11.0,25,88.0,0,0,2,0,2013,DC,roelofvandermerwe,https://scores.iplt20.com/ipl/playerimages/Roelof%20van%20der%20Merwe.png
1537,1537,106,Brett Lee,3,2,1,21,16,21.0,12,175.0,0,0,1,2,2013,KKR,brettlee,https://scores.iplt20.com/ipl/playerimages/Brett%20Lee.png
1538,1538,107,Rishi Dhawan,6,4,1,21,14,7.0,21,100.0,0,0,3,0,2013,MI,rishidhawan,https://scores.iplt20.com/ipl/playerimages/Rishi%20Dhawan.png
1539,1539,108,Sunil Narine,16,6,3,21,13,7.0,19,110.52,0,0,0,2,2013,KKR,sunilnarine,https://scores.iplt20.com/ipl/playerimages/Sunil%20Narine.png
1540,1540,109,KL Rahul,5,2,0,20,12,10.0,16,125.0,0,0,4,0,2013,RCB,klrahul,https://scores.iplt20.com/ipl/playerimages/KL%20Rahul.png
1541,1541,110,Abhinav Mukund,1,1,0,19,19,19.0,21,90.47,0,0,1,0,2013,RCB,abhinavmukund,https://scores.iplt20.com/ipl/playerimages/Abhinav%20Mukund.png
1542,1542,111,Bharat Chipli,1,1,0,16,16,16.0,18,88.88,0,0,1,1,2013,DC,bharatchipli,https://scores.iplt20.com/ipl/playerimages/Bharat%20Chipli.png
1543,1543,112,Dwaraka Ravi Teja,2,2,1,14,10,14.0,17,82.35,0,0,0,0,2013,SRH,dwarakaraviteja,https://scores.iplt20.com/ipl/playerimages/Dwaraka%20Ravi%20Teja.png
1544,1544,113,Kushal Janith Perera,2,2,0,14,14,7.0,13,107.69,0,0,3,0,2013,RR,kushaljanithperera,https://scores.iplt20.com/ipl/playerimages/Kushal%20Janith%20Perera.png
1545,1545,114,Shahbaz Nadeem,12,6,1,14,6,2.8,27,51.85,0,0,1,0,2013,DC,shahbaznadeem,https://scores.iplt20.com/ipl/playerimages/Shahbaz%20Nadeem.png
1546,1546,115,Chris Morris,16,6,4,14,7,7.0,16,87.5,0,0,0,0,2013,CSK,chrismorris,https://scores.iplt20.com/ipl/playerimages/Chris%20Morris.png
1547,1547,116,Mithun Manhas,3,2,2,13,11,0.0,17,76.47,0,0,1,0,2013,PWI,mithunmanhas,https://scores.iplt20.com/ipl/playerimages/Mithun%20Manhas.png
1548,1548,117,Ajit Agarkar,4,2,1,12,9,12.0,16,75.0,0,0,0,0,2013,DC,ajitagarkar,https://scores.iplt20.com/ipl/playerimages/Ajit%20Agarkar.png
1549,1549,118,Andre Russell,3,2,0,11,7,5.5,14,78.57,0,0,0,0,2013,DC,andrerussell,https://scores.iplt20.com/ipl/playerimages/Andre%20Russell.png
1550,1550,119,Rahul Sharma,11,6,2,11,10,2.75,17,64.7,0,0,1,0,2013,PWI,rahulsharma,https://scores.iplt20.com/ipl/playerimages/Rahul%20Sharma.png
1551,1551,120,Thalaivan Sargunam,1,1,0,10,10,10.0,17,58.82,0,0,0,0,2013,SRH,thalaivansargunam,https://scores.iplt20.com/ipl/playerimages/Thalaivan%20Sargunam.png
1552,1552,121,Syed Mohammad,4,2,0,10,9,5.0,13,76.92,0,0,1,0,2013,RCB,syedmohammad,https://scores.iplt20.com/ipl/playerimages/Syed%20Mohammad.png
1553,1553,122,Sachithra Senanayake,8,4,3,10,7,10.0,17,58.82,0,0,0,0,2013,KKR,sachithrasenanayake,https://scores.iplt20.com/ipl/playerimages/Sachithra%20Senanayake.png
1554,1554,123,Nathan Coulter-Nile,1,1,0,9,9,9.0,6,150.0,0,0,0,1,2013,MI,nathancoulternile,https://scores.iplt20.com/ipl/playerimages/Nathan%20Coulter-Nile.png
1555,1555,124,Karun Nair,2,2,0,9,9,4.5,12,75.0,0,0,0,0,2013,RCB,karunnair,https://scores.iplt20.com/ipl/playerimages/Karun%20Nair.png
1556,1556,125,Naman Ojha,2,2,1,9,9,9.0,10,90.0,0,0,1,0,2013,DC,namanojha,https://scores.iplt20.com/ipl/playerimages/Naman%20Ojha.png
1557,1557,126,Ashok Dinda,13,5,3,9,6,4.5,11,81.81,0,0,1,0,2013,PWI,ashokdinda,https://scores.iplt20.com/ipl/playerimages/Ashok%20Dinda.png
1558,1558,127,Lakshmipathy Balaji,13,3,2,9,9,9.0,10,90.0,0,0,1,0,2013,KKR,lakshmipathybalaji,https://scores.iplt20.com/ipl/playerimages/Lakshmipathy%20Balaji.png
1559,1559,128,Lasith Malinga,17,6,2,9,7,2.25,18,50.0,0,0,1,0,2013,MI,lasithmalinga,https://scores.iplt20.com/ipl/playerimages/Lasith%20Malinga.png
1560,1560,129,Marlon Samuels,2,2,0,8,5,4.0,18,44.44,0,0,1,0,2013,PWI,marlonsamuels,https://scores.iplt20.com/ipl/playerimages/Marlon%20Samuels.png
1561,1561,130,Iqbal Abdulla,5,2,2,8,6,0.0,14,57.14,0,0,0,0,2013,KKR,iqbalabdulla,https://scores.iplt20.com/ipl/playerimages/Iqbal%20Abdulla.png
1562,1562,131,Udit Birla,2,1,0,7,7,7.0,14,50.0,0,0,1,0,2013,PWI,uditbirla,https://scores.iplt20.com/ipl/playerimages/Udit%20Birla.png
1563,1563,132,Siddarth Kaul,6,2,2,7,7,0.0,9,77.77,0,0,0,0,2013,DC,siddarthkaul,https://scores.iplt20.com/ipl/playerimages/Siddarth%20Kaul.png
1564,1564,133,Brendon McCullum,1,1,0,6,6,6.0,7,85.71,0,0,1,0,2013,KKR,brendonmccullum,https://scores.iplt20.com/ipl/playerimages/Brendon%20McCullum.png
1565,1565,134,Paul Valthaty,1,1,0,6,6,6.0,17,35.29,0,0,0,0,2013,PBKS,paulvalthaty,https://scores.iplt20.com/ipl/playerimages/Paul%20Valthaty.png
1566,1566,135,Dan Christian,2,2,0,6,4,3.0,15,40.0,0,0,0,0,2013,RCB,danchristian,https://scores.iplt20.com/ipl/playerimages/Dan%20Christian.png
1567,1567,136,Quinton de Kock,3,3,0,6,4,2.0,15,40.0,0,0,1,0,2013,SRH,quintondekock,https://scores.iplt20.com/ipl/playerimages/Quinton%20de%20Kock.png
1568,1568,137,Dimitri Mascarenhas,1,1,1,5,5,0.0,5,100.0,0,0,0,0,2013,PBKS,dimitrimascarenhas,https://scores.iplt20.com/ipl/playerimages/Dimitri%20Mascarenhas.png
1569,1569,138,Paras Dogra,1,1,0,5,5,5.0,8,62.5,0,0,0,0,2013,KKR,parasdogra,https://scores.iplt20.com/ipl/playerimages/Paras%20Dogra.png
1570,1570,139,Mahesh Rawat,2,2,1,5,5,5.0,11,45.45,0,0,0,0,2013,PWI,maheshrawat,https://scores.iplt20.com/ipl/playerimages/Mahesh%20Rawat.png
1571,1571,140,Parveez Rasool,2,2,1,5,4,5.0,9,55.55,0,0,0,0,2013,PWI,parveezrasool,https://scores.iplt20.com/ipl/playerimages/Parveez%20Rasool.png
1572,1572,141,Ali Murtaza,3,1,0,5,5,5.0,4,125.0,0,0,1,0,2013,PWI,alimurtaza,https://scores.iplt20.com/ipl/playerimages/Ali%20Murtaza.png
1573,1573,142,Mohammad Shami,3,1,0,5,5,5.0,10,50.0,0,0,0,0,2013,KKR,mohammadshami,https://scores.iplt20.com/ipl/playerimages/Mohammad%20Shami.png
1574,1574,143,Wayne Parnell,4,1,0,5,5,5.0,7,71.42,0,0,0,0,2013,PWI,wayneparnell,https://scores.iplt20.com/ipl/playerimages/Wayne%20Parnell.png
1575,1575,144,Ben Laughlin,2,2,1,4,4,4.0,9,44.44,0,0,0,0,2013,CSK,benlaughlin,https://scores.iplt20.com/ipl/playerimages/Ben%20Laughlin.png
1576,1576,145,Pradeep Sangwan,2,1,1,4,4,0.0,2,200.0,0,0,1,0,2013,KKR,pradeepsangwan,https://scores.iplt20.com/ipl/playerimages/Pradeep%20Sangwan.png
1577,1577,146,Raiphi Gomez,2,1,1,4,4,0.0,1,400.0,0,0,1,0,2013,PWI,raiphigomez,https://scores.iplt20.com/ipl/playerimages/Raiphi%20Gomez.png
1578,1578,147,Ajit Chandila,8,1,1,4,4,0.0,6,66.66,0,0,0,0,2013,RR,ajitchandila,https://scores.iplt20.com/ipl/playerimages/Ajit%20Chandila.png
1579,1579,148,Ryan McLaren,2,2,0,3,2,1.5,6,50.0,0,0,0,0,2013,KKR,ryanmclaren,https://scores.iplt20.com/ipl/playerimages/Ryan%20McLaren.png
1580,1580,149,Harmeet Singh Bansal,3,1,0,3,3,3.0,4,75.0,0,0,0,0,2013,PBKS,harmeetsinghbansal,https://scores.iplt20.com/ipl/playerimages/Harmeet%20Singh%20Bansal.png
1581,1581,150,Pravin Tambe,3,1,1,3,3,0.0,6,50.0,0,0,0,0,2013,RR,pravintambe,https://scores.iplt20.com/ipl/playerimages/Pravin%20Tambe.png
1582,1582,151,Laxmi Ratan Shukla,4,2,0,3,2,1.5,12,25.0,0,0,0,0,2013,KKR,laxmiratanshukla,https://scores.iplt20.com/ipl/playerimages/Laxmi%20Ratan%20Shukla.png
1583,1583,152,Sachin Baby,4,1,0,3,3,3.0,7,42.85,0,0,0,0,2013,RR,sachinbaby,https://scores.iplt20.com/ipl/playerimages/Sachin%20Baby.png
1584,1584,153,Siddharth Trivedi,17,2,1,3,3,3.0,7,42.85,0,0,0,0,2013,RR,siddharthtrivedi,https://scores.iplt20.com/ipl/playerimages/Siddharth%20Trivedi.png
1585,1585,154,Abhimanyu Mithun,1,1,0,2,2,2.0,2,100.0,0,0,0,0,2013,RCB,abhimanyumithun,https://scores.iplt20.com/ipl/playerimages/Abhimanyu%20Mithun.png
1586,1586,155,Ajantha Mendis,3,1,0,2,2,2.0,4,50.0,0,0,0,0,2013,PWI,ajanthamendis,https://scores.iplt20.com/ipl/playerimages/Ajantha%20Mendis.png
1587,1587,156,Ryan Harris,3,2,1,2,2,2.0,5,40.0,0,0,0,0,2013,PBKS,ryanharris,https://scores.iplt20.com/ipl/playerimages/Ryan%20Harris.png
1588,1588,157,Murali Kartik,11,2,1,2,2,2.0,3,66.66,0,0,0,0,2013,RCB,muralikartik,https://scores.iplt20.com/ipl/playerimages/Murali%20Kartik.png
1589,1589,158,Pragyan Ojha,16,3,2,2,1,2.0,4,50.0,0,0,0,0,2013,MI,pragyanojha,https://scores.iplt20.com/ipl/playerimages/Pragyan%20Ojha.png
1590,1590,1,Chris Gayle,15,14,2,733,128,61.08,456,160.74,1,7,46,59,2012,RCB,chrisgayle,https://scores.iplt20.com/ipl/playerimages/Chris%20Gayle.png
1591,1591,2,Gautam Gambhir,17,17,2,590,93,39.33,411,143.55,0,6,64,17,2012,KKR,gautamgambhir,https://scores.iplt20.com/ipl/playerimages/Gautam%20Gambhir.png
1592,1592,3,Shikhar Dhawan,15,15,1,569,84,40.64,439,129.61,0,5,58,18,2012,DEC,shikhardhawan,https://scores.iplt20.com/ipl/playerimages/Shikhar%20Dhawan.png
1593,1593,4,Ajinkya Rahane,16,16,2,560,103,40.0,433,129.33,1,3,73,10,2012,RR,ajinkyarahane,https://scores.iplt20.com/ipl/playerimages/Ajinkya%20Rahane.png
1594,1594,5,Virender Sehwag,16,16,1,495,87,33.0,307,161.23,0,5,57,19,2012,DC,virendersehwag,https://scores.iplt20.com/ipl/playerimages/Virender%20Sehwag.png
1595,1595,6,Cameron White,13,13,2,479,78,43.54,320,149.68,0,5,41,20,2012,DEC,cameronwhite,https://scores.iplt20.com/ipl/playerimages/Cameron%20White.png
1596,1596,7,Rahul Dravid,16,16,0,462,58,28.87,412,112.13,0,2,63,4,2012,RR,rahuldravid,https://scores.iplt20.com/ipl/playerimages/Rahul%20Dravid.png
1597,1597,8,Suresh Raina,19,18,1,441,73,25.94,325,135.69,0,1,36,19,2012,CSK,sureshraina,https://scores.iplt20.com/ipl/playerimages/Suresh%20Raina.png
1598,1598,9,Rohit Sharma,17,16,2,433,109,30.92,342,126.6,1,3,39,18,2012,MI,rohitsharma,https://scores.iplt20.com/ipl/playerimages/Rohit%20Sharma.png
1599,1599,10,Mandeep Singh,16,16,0,432,75,27.0,342,126.31,0,2,53,7,2012,PBKS,mandeepsingh,https://scores.iplt20.com/ipl/playerimages/Mandeep%20Singh.png
1600,1600,11,Jacques Kallis,17,17,1,409,79,25.56,384,106.51,0,2,34,10,2012,KKR,jacqueskallis,https://scores.iplt20.com/ipl/playerimages/Jacques%20Kallis.png
1601,1601,12,Robin Uthappa,16,16,1,405,69,27.0,343,118.07,0,2,38,10,2012,PWI,robinuthappa,https://scores.iplt20.com/ipl/playerimages/Robin%20Uthappa.png
1602,1602,13,Faf du Plessis,13,12,0,398,73,33.16,304,130.92,0,3,29,17,2012,CSK,fafduplessis,https://scores.iplt20.com/ipl/playerimages/Faf%20du%20Plessis.png
1603,1603,14,David Hussey,16,15,3,396,68,33.0,305,129.83,0,2,28,17,2012,PBKS,davidhussey,https://scores.iplt20.com/ipl/playerimages/David%20Hussey.png
1604,1604,15,Dwayne Bravo,19,16,8,371,48,46.37,264,140.53,0,0,20,20,2012,CSK,dwaynebravo,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Bravo.png
1605,1605,16,Virat Kohli,16,15,2,364,73,28.0,326,111.65,0,2,33,9,2012,RCB,viratkohli,https://scores.iplt20.com/ipl/playerimages/Virat%20Kohli.png
1606,1606,17,Steve Smith,15,14,5,362,47,40.22,267,135.58,0,0,24,14,2012,PWI,stevesmith,https://scores.iplt20.com/ipl/playerimages/Steve%20Smith.png
1607,1607,18,MS Dhoni,19,17,5,358,51,29.83,278,128.77,0,1,26,9,2012,CSK,msdhoni,https://scores.iplt20.com/ipl/playerimages/MS%20Dhoni.png
1608,1608,19,Owais Shah,13,13,4,340,76,37.77,256,132.81,0,3,24,16,2012,RR,owaisshah,https://scores.iplt20.com/ipl/playerimages/Owais%20Shah.png
1609,1609,20,Shaun Marsh,13,13,2,336,68,30.54,280,120.0,0,2,39,7,2012,PBKS,shaunmarsh,https://scores.iplt20.com/ipl/playerimages/Shaun%20Marsh.png
1610,1610,21,Murali Vijay,14,14,1,336,113,25.84,267,125.84,1,0,39,10,2012,CSK,muralivijay,https://scores.iplt20.com/ipl/playerimages/Murali%20Vijay.png
1611,1611,22,Mahela Jayawardena,16,15,3,335,56,27.91,298,112.41,0,3,39,3,2012,DC,mahelajayawardena,https://scores.iplt20.com/ipl/playerimages/Mahela%20Jayawardena.png
1612,1612,23,Ambati Rayudu,17,15,6,333,81,37.0,252,132.14,0,2,21,14,2012,MI,ambatirayudu,https://scores.iplt20.com/ipl/playerimages/Ambati%20Rayudu.png
1613,1613,24,Sachin Tendulkar,13,13,2,324,74,29.45,283,114.48,0,2,39,4,2012,MI,sachintendulkar,https://scores.iplt20.com/ipl/playerimages/Sachin%20Tendulkar.png
1614,1614,25,AB de Villiers,16,13,5,319,64,39.87,198,161.11,0,3,26,15,2012,RCB,abdevilliers,https://scores.iplt20.com/ipl/playerimages/AB%20de%20Villiers.png
1615,1615,26,Kevin Pietersen,8,8,3,305,103,61.0,207,147.34,1,1,22,20,2012,DC,kevinpietersen,https://scores.iplt20.com/ipl/playerimages/Kevin%20Pietersen.png
1616,1616,27,Brendon McCullum,12,12,0,289,56,24.08,283,102.12,0,1,37,3,2012,KKR,brendonmccullum,https://scores.iplt20.com/ipl/playerimages/Brendon%20McCullum.png
1617,1617,28,Tillakaratne Dilshan,10,9,1,285,76,35.62,261,109.19,0,3,33,5,2012,RCB,tillakaratnedilshan,https://scores.iplt20.com/ipl/playerimages/Tillakaratne%20Dilshan.png
1618,1618,29,Sourav Ganguly,15,15,0,268,45,17.86,271,98.89,0,0,30,4,2012,PWI,souravganguly,https://scores.iplt20.com/ipl/playerimages/Sourav%20Ganguly.png
1619,1619,30,Michael Hussey,8,8,0,261,56,32.62,236,110.59,0,2,28,8,2012,CSK,michaelhussey,https://scores.iplt20.com/ipl/playerimages/Michael%20Hussey.png
1620,1620,31,Manoj Tiwary,16,15,5,260,59,26.0,246,105.69,0,1,21,3,2012,KKR,manojtiwary,https://scores.iplt20.com/ipl/playerimages/Manoj%20Tiwary.png
1621,1621,32,David Warner,8,8,1,256,109,36.57,156,164.1,1,1,28,14,2012,DC,davidwarner,https://scores.iplt20.com/ipl/playerimages/David%20Warner.png
1622,1622,33,Jesse Ryder,11,11,1,256,86,25.6,212,120.75,0,2,23,8,2012,PWI,jesseryder,https://scores.iplt20.com/ipl/playerimages/Jesse%20Ryder.png
1623,1623,34,Shane Watson,7,7,1,255,90,42.5,168,151.78,0,2,26,14,2012,RR,shanewatson,https://scores.iplt20.com/ipl/playerimages/Shane%20Watson.png
1624,1624,35,Naman Ojha,18,16,5,255,64,23.18,224,113.83,0,1,21,13,2012,DC,namanojha,https://scores.iplt20.com/ipl/playerimages/Naman%20Ojha.png
1625,1625,36,Brad Hodge,12,12,4,245,48,30.62,175,140.0,0,0,18,9,2012,RR,bradhodge,https://scores.iplt20.com/ipl/playerimages/Brad%20Hodge.png
1626,1626,37,JP Duminy,9,9,6,244,74,81.33,190,128.42,0,2,13,11,2012,DEC,jpduminy,https://scores.iplt20.com/ipl/playerimages/JP%20Duminy.png
1627,1627,38,Dinesh Karthik,17,14,1,238,44,18.3,213,111.73,0,0,30,2,2012,MI,dineshkarthik,https://scores.iplt20.com/ipl/playerimages/Dinesh%20Karthik.png
1628,1628,39,Mayank Agarwal,16,12,1,225,64,20.45,158,142.4,0,1,19,15,2012,RCB,mayankagarwal,https://scores.iplt20.com/ipl/playerimages/Mayank%20Agarwal.png
1629,1629,40,James Franklin,12,11,2,220,79,24.44,223,98.65,0,1,15,6,2012,MI,jamesfranklin,https://scores.iplt20.com/ipl/playerimages/James%20Franklin.png
1630,1630,41,Kieron Pollard,14,11,2,220,64,24.44,159,138.36,0,2,15,14,2012,MI,kieronpollard,https://scores.iplt20.com/ipl/playerimages/Kieron%20Pollard.png
1631,1631,42,Ashok Menaria,15,12,1,220,40,20.0,202,108.91,0,0,14,8,2012,RR,ashokmenaria,https://scores.iplt20.com/ipl/playerimages/Ashok%20Menaria.png
1632,1632,43,Manvinder Bisla,7,7,0,213,89,30.42,160,133.12,0,1,16,10,2012,KKR,manvinderbisla,https://scores.iplt20.com/ipl/playerimages/Manvinder%20Bisla.png
1633,1633,44,Kumar Sangakkara,12,12,1,200,82,18.18,184,108.69,0,1,21,4,2012,DEC,kumarsangakkara,https://scores.iplt20.com/ipl/playerimages/Kumar%20Sangakkara.png
1634,1634,45,Ross Taylor,12,12,2,197,55,19.7,171,115.2,0,1,12,7,2012,DC,rosstaylor,https://scores.iplt20.com/ipl/playerimages/Ross%20Taylor.png
1635,1635,46,Subramaniam Badrinath,15,9,2,196,57,28.0,181,108.28,0,1,23,2,2012,CSK,subramaniambadrinath,https://scores.iplt20.com/ipl/playerimages/Subramaniam%20Badrinath.png
1636,1636,47,Parthiv Patel,14,13,2,194,45,17.63,165,117.57,0,0,19,4,2012,DEC,parthivpatel,https://scores.iplt20.com/ipl/playerimages/Parthiv%20Patel.png
1637,1637,48,Yusuf Pathan,17,16,6,194,40,19.4,169,114.79,0,0,10,7,2012,KKR,yusufpathan,https://scores.iplt20.com/ipl/playerimages/Yusuf%20Pathan.png
1638,1638,49,Saurabh Tiwary,15,11,3,191,36,23.87,170,112.35,0,0,9,8,2012,RCB,saurabhtiwary,https://scores.iplt20.com/ipl/playerimages/Saurabh%20Tiwary.png
1639,1639,50,Ravindra Jadeja,19,14,2,191,48,15.91,151,126.49,0,0,13,9,2012,CSK,ravindrajadeja,https://scores.iplt20.com/ipl/playerimages/Ravindra%20Jadeja.png
1640,1640,51,Azhar Mahmood,11,10,2,186,36,23.25,142,130.98,0,0,16,8,2012,PBKS,azharmahmood,https://scores.iplt20.com/ipl/playerimages/Azhar%20Mahmood.png
1641,1641,52,Irfan Pathan,17,12,5,176,42,25.14,126,139.68,0,0,14,6,2012,DC,irfanpathan,https://scores.iplt20.com/ipl/playerimages/Irfan%20Pathan.png
1642,1642,53,Adam Gilchrist,7,7,2,172,64,34.4,143,120.27,0,1,21,4,2012,PBKS,adamgilchrist,https://scores.iplt20.com/ipl/playerimages/Adam%20Gilchrist.png
1643,1643,54,Dwayne Smith,7,6,2,157,87,39.25,98,160.2,0,1,18,7,2012,MI,dwaynesmith,https://scores.iplt20.com/ipl/playerimages/Dwayne%20Smith.png
1644,1644,55,Yogesh Nagar,13,8,3,152,43,30.4,133,114.28,0,0,13,3,2012,DC,yogeshnagar,https://scores.iplt20.com/ipl/playerimages/Yogesh%20Nagar.png
1645,1645,56,Dan Christian,7,7,2,145,39,29.0,118,122.88,0,0,8,6,2012,DEC,danchristian,https://scores.iplt20.com/ipl/playerimages/Dan%20Christian.png
1646,1646,57,Manish Pandey,10,9,2,143,80,20.42,112,127.67,0,1,12,6,2012,PWI,manishpandey,https://scores.iplt20.com/ipl/playerimages/Manish%20Pandey.png
1647,1647,58,Nitin Saini,10,10,0,140,50,14.0,141,99.29,0,1,16,0,2012,PBKS,nitinsaini,https://scores.iplt20.com/ipl/playerimages/Nitin%20Saini.png
1648,1648,59,Venugopal Rao,10,7,1,132,36,22.0,126,104.76,0,0,8,5,2012,DC,venugopalrao,https://scores.iplt20.com/ipl/playerimages/Venugopal%20Rao.png
1649,1649,60,Angelo Mathews,9,8,1,127,35,18.14,108,117.59,0,0,5,4,2012,PWI,angelomathews,https://scores.iplt20.com/ipl/playerimages/Angelo%20Mathews.png
1650,1650,61,Debabrata Das,15,10,7,126,35,42.0,93,135.48,0,0,9,6,2012,KKR,debabratadas,https://scores.iplt20.com/ipl/playerimages/Debabrata%20Das.png
1651,1651,62,Marlon Samuels,8,8,1,124,46,17.71,123,100.81,0,0,7,5,2012,PWI,marlonsamuels,https://scores.iplt20.com/ipl/playerimages/Marlon%20Samuels.png
1652,1652,63,Mithun Manhas,10,7,3,120,42,30.0,96,125.0,0,0,10,4,2012,PWI,mithunmanhas,https://scores.iplt20.com/ipl/playerimages/Mithun%20Manhas.png
1653,1653,64,Daniel Harris,4,4,0,111,47,27.75,101,109.9,0,0,11,5,2012,DEC,danielharris,https://scores.iplt20.com/ipl/playerimages/Daniel%20Harris.png
1654,1654,65,Harbhajan Singh,17,11,2,108,33,12.0,80,135.0,0,0,14,3,2012,MI,harbhajansingh,https://scores.iplt20.com/ipl/playerimages/Harbhajan%20Singh.png
1655,1655,66,Albie Morkel,16,12,5,107,28,15.28,68,157.35,0,0,5,6,2012,CSK,albiemorkel,https://scores.iplt20.com/ipl/playerimages/Albie%20Morkel.png
1656,1656,67,Piyush Chawla,16,12,4,106,21,13.25,88,120.45,0,0,9,4,2012,PBKS,piyushchawla,https://scores.iplt20.com/ipl/playerimages/Piyush%20Chawla.png
1657,1657,68,David Miller,6,6,3,98,34,32.66,75,130.66,0,0,6,4,2012,PBKS,davidmiller,https://scores.iplt20.com/ipl/playerimages/David%20Miller.png
1658,1658,69,Michael Clarke,6,6,0,98,41,16.33,93,105.37,0,0,12,0,2012,PWI,michaelclarke,https://scores.iplt20.com/ipl/playerimages/Michael%20Clarke.png
1659,1659,70,Shakib Al Hasan,8,7,1,91,42,15.16,74,122.97,0,0,6,3,2012,KKR,shakibalhasan,https://scores.iplt20.com/ipl/playerimages/Shakib%20Al%20Hasan.png
1660,1660,71,Stuart Binny,8,6,2,90,30,22.5,67,134.32,0,0,9,3,2012,RR,stuartbinny,https://scores.iplt20.com/ipl/playerimages/Stuart%20Binny.png
1661,1661,72,Anustup Majumdar,4,4,0,87,31,21.75,76,114.47,0,0,7,2,2012,PWI,anustupmajumdar,https://scores.iplt20.com/ipl/playerimages/Anustup%20Majumdar.png
1662,1662,73,Gurkeerat Mann Singh,5,4,1,86,29,28.66,52,165.38,0,0,12,2,2012,PBKS,gurkeeratmannsingh,https://scores.iplt20.com/ipl/playerimages/Gurkeerat%20Mann%20Singh.png
